Crash_ID,Unit_Nbr,Drvr_Lic_Endors_ID
13744912,1,96
13744912,2,96
13744913,1,96
13744932,1,96
13744932,2,98
13744958,1,96
13744958,2,8
13744961,1,98
13744961,2,96
13744962,1,98
13744962,2,8
13744962,3,96
13744962,4,8
13744962,5,96
13744964,1,96
13744964,2,96
13744964,3,96
13744976,1,99
13744976,2,99
13744977,1,96
13744977,2,96
13744979,1,98
13744979,2,96
13744985,1,96
13744985,2,96
13744986,1,98
13744986,2,96
13744987,1,98
13744987,2,98
13744992,1,99
13744992,2,99
13744994,1,99
13744994,2,99
13744996,1,99
13744996,2,99
13745000,1,96
13745000,2,96
13745011,2,96
13745011,3,96
13745013,1,96
13745013,2,96
13745018,1,98
13745018,2,96
13745019,1,98
13745019,2,98
13745020,1,98
13745020,2,98
13745021,1,99
13745021,2,96
13745022,1,99
13745022,2,96
13745026,1,98
13745026,2,96
13745035,1,96
13745037,1,8
13745037,2,96
13745055,1,99
13745055,2,99
13745056,1,99
13745056,2,98
13745057,1,99
13745057,2,99
13745057,3,99
13745058,1,99
13745058,2,99
13745059,1,99
13745059,2,99
13745084,1,99
13745084,2,96
13745085,1,96
13745085,2,98
13745094,1,98
13745099,1,96
13745099,2,96
13745101,1,96
13745101,2,96
13745103,1,96
13745103,2,98
13745107,1,96
13745107,2,96
13745108,1,98
13745108,2,98
13745109,1,99
13745109,2,96
13745110,1,96
13745110,2,96
13745118,1,8
13745118,2,96
13745119,1,98
13745119,2,96
13745121,1,98
13745121,2,98
13745121,3,98
13745122,1,98
13745122,2,99
13745131,1,98
13745131,2,96
13745132,1,99
13745132,2,99
13745133,1,8
13745133,2,2
13745133,2,3
13745133,2,6
13745135,1,96
13745135,2,98
13745139,1,98
13745140,1,98
13745140,2,96
13745145,1,99
13745145,2,99
13745149,2,98
13745150,1,96
13745150,2,96
13745150,3,96
13745158,1,98
13745162,1,96
13745165,1,96
13745170,1,98
13745170,2,96
13745189,1,96
13745189,2,98
13745192,1,98
13745194,1,96
13745194,2,98
13745195,1,96
13745195,2,96
13745198,1,8
13745198,2,96
13745199,1,99
13745199,2,99
13745201,1,96
13745201,2,96
13745203,1,99
13745203,2,96
13745207,2,96
13751801,1,3
13751801,1,6
13751801,3,8
13751819,1,96
13751819,2,96
13751834,1,98
13751834,2,96
13751874,1,96
13751874,3,3
13751874,3,6
13752094,1,99
13752097,1,98
13752103,1,96
13752108,1,8
13752649,1,96
13752649,2,96
13752650,1,96
13752651,2,96
13752652,1,99
13752652,2,96
13752673,2,96
13752673,3,96
13752681,1,99
13752684,1,99
13752684,2,99
13752685,1,99
13752685,2,96
13752686,1,98
13752686,2,96
13752725,1,96
13752725,2,8
13752727,1,8
13752727,2,98
13752832,1,99
13752832,2,99
13752833,1,96
13752833,2,96
13752834,1,99
13752834,2,96
13752841,1,96
13752841,2,96
13752843,1,99
13752843,2,98
13752850,2,96
13752851,1,99
13752851,2,96
13752856,2,96
13752858,2,96
13752862,1,8
13752862,2,96
13752864,1,99
13752864,2,96
13752868,1,96
13752868,2,96
13752870,2,99
13752873,1,96
13752877,1,8
13752877,2,96
13752879,1,99
13752879,2,96
13752882,1,98
13752882,2,98
13752886,1,96
13752886,2,96
13752888,1,99
13752889,1,96
13752891,1,96
13752892,1,99
13752892,2,99
13753984,1,98
13754156,1,96
13755359,1,99
13755359,2,98
13755383,1,98
13755383,2,99
13757087,1,98
13757087,2,98
13757090,1,8
13757090,2,96
13757091,2,96
13757092,1,96
13757092,2,96
13757095,1,96
13757095,2,99
13757096,1,98
13757097,1,99
13757097,2,96
13757109,1,99
13757109,2,96
13757111,1,96
13757111,2,96
13757111,3,96
13757118,1,8
13757118,2,96
13757147,1,96
13757147,2,96
13757148,1,8
13757151,1,99
13757151,2,99
13757155,1,96
13757155,2,96
13757482,1,99
13757484,1,3
13757484,1,6
13757484,3,98
13757485,1,98
13757485,3,96
13757490,3,98
13757759,1,96
13757780,1,96
13757780,2,98
13757785,1,96
13757785,2,96
13757786,1,96
13757786,2,96
13757799,1,96
13757799,2,96
13757800,1,96
13757803,1,98
13757814,1,96
13757814,2,96
13757817,1,96
13757817,2,96
13757826,1,96
13757826,2,98
13757832,1,96
13757832,2,96
13757838,1,98
13757838,2,96
13757840,1,96
13757841,1,98
13757841,2,96
13757842,1,96
13757842,2,96
13757846,1,96
13757846,2,99
13757848,1,96
13757848,2,96
13757850,1,99
13757850,2,99
13757851,1,8
13757851,2,8
13757852,1,99
13757852,2,96
13757852,3,98
13757852,4,96
13757852,5,96
13757856,1,8
13757856,2,98
13757856,3,96
13758141,1,8
13758141,2,96
13758143,1,8
13758143,2,96
13758146,1,8
13758146,2,96
13758148,1,98
13758148,2,96
13758149,1,96
13758149,2,96
13758169,2,96
13758177,1,96
13758177,2,96
13758178,1,96
13758178,2,96
13758185,1,96
13758185,2,96
13758187,1,99
13758187,2,96
13758188,1,99
13758189,1,96
13758189,2,96
13758193,1,96
13758193,2,96
13758197,1,98
13758197,2,99
13758221,1,99
13758221,2,96
13758226,1,96
13758226,2,96
13758229,1,96
13758234,1,8
13758234,2,98
13758407,1,96
13758408,1,98
13758412,1,99
13758746,1,99
13758751,3,3
13758751,3,6
13763388,1,98
13763388,2,96
13763389,1,8
13763389,2,96
13763389,3,96
13763402,1,99
13763567,1,6
13763567,1,7
13763567,2,96
13763817,1,3
13763817,2,3
13763917,1,99
13763918,1,96
13763918,2,96
13763920,1,96
13763957,1,96
13763957,2,96
13763957,3,96
13763960,1,98
13763961,2,99
13763965,1,96
13763985,1,99
13763985,2,96
13763989,1,99
13763989,2,99
13763992,1,98
13763992,2,98
13763993,1,99
13763997,1,98
13763997,2,96
13764000,1,96
13764000,2,96
13764003,1,96
13764003,2,99
13764006,1,99
13764006,2,96
13764006,3,98
13764007,1,99
13764007,2,96
13764009,1,8
13764009,2,99
13764013,1,99
13764013,2,96
13764021,1,96
13764036,1,99
13764036,2,96
13764039,1,99
13764039,2,99
13764039,3,98
13764041,1,99
13764041,2,98
13764049,1,99
13764049,2,96
13764052,1,98
13764052,2,98
13764053,1,8
13764053,2,98
13764059,2,96
13764062,1,96
13764062,2,96
13764064,1,96
13764064,2,96
13764065,1,96
13764069,1,96
13764069,2,96
13764072,1,96
13764072,2,99
13765357,1,96
13765357,2,96
13765414,1,98
13765414,2,96
13765415,1,96
13765415,2,96
13765417,1,8
13765417,2,98
13765422,1,99
13765423,1,8
13765561,2,98
13766788,1,96
13766794,1,99
13766794,2,99
13766794,3,98
13766795,1,99
13766795,2,99
13767105,1,99
13767149,2,8
13768627,1,8
13768627,2,96
13771529,1,96
13771529,2,96
13771532,2,96
13771533,1,98
13771533,2,96
13771534,1,99
13771535,1,99
13771535,2,96
13771536,1,96
13771538,1,6
13771538,1,7
13771538,3,96
13771541,2,8
13771541,3,96
13771542,2,96
13771543,1,99
13771543,2,96
13771548,1,96
13771548,2,98
13771549,1,98
13771549,2,99
13771550,1,99
13771550,2,98
13771553,1,96
13771553,2,96
13771556,1,96
13771559,1,99
13771559,2,96
13771563,1,98
13771563,3,98
13771572,1,96
13771572,2,96
13771573,1,2
13771573,1,3
13771573,1,6
13771576,1,96
13771576,2,96
13771580,1,96
13771580,2,96
13771582,1,96
13771588,1,99
13771588,2,96
13771589,2,8
13771593,1,96
13771593,2,96
13771595,1,99
13771595,2,99
13771597,1,96
13771597,2,96
13771598,1,96
13771598,2,98
13771599,1,99
13771599,2,99
13771604,1,96
13771604,2,96
13771604,3,96
13771604,4,96
13771604,5,96
13771604,6,96
13771606,1,96
13771606,2,98
13771609,1,96
13771609,2,96
13771611,1,96
13771611,2,99
13771612,1,98
13771612,2,98
13771625,1,99
13771625,2,99
13771626,2,99
13771629,1,96
13771629,2,96
13771629,3,96
13771633,1,96
13771633,2,96
13771634,1,98
13771634,2,99
13771637,1,96
13771637,2,98
13771651,1,99
13771651,2,99
13771652,1,96
13771652,2,96
13771656,1,96
13771656,2,98
13771657,1,96
13771657,2,8
13771659,1,99
13771659,2,99
13771660,1,99
13771660,2,96
13771661,1,99
13771661,2,99
13771662,1,99
13771662,2,8
13771663,1,96
13771663,2,96
13771665,1,98
13771665,2,96
13771665,3,96
13771667,1,8
13771667,2,96
13771686,1,96
13771686,2,96
13771686,3,96
13771738,1,99
13771738,2,98
13771738,3,96
13771742,1,96
13771742,2,96
13771743,2,96
13771745,1,96
13771745,2,96
13771752,1,8
13771754,1,99
13771754,2,99
13771758,1,98
13771758,2,96
13771764,1,96
13771767,1,96
13771767,2,96
13771774,1,96
13771774,2,99
13771778,1,96
13771778,2,98
13771779,1,98
13771779,2,99
13771780,1,96
13771780,2,96
13771781,1,99
13771781,2,98
13771782,1,8
13771782,2,96
13771786,1,99
13771786,2,96
13771787,1,96
13771787,2,96
13771793,1,99
13771793,2,99
13771795,3,96
13771806,1,99
13771806,2,96
13771807,1,99
13771807,2,99
13771810,1,99
13771810,2,98
13771811,1,99
13771811,2,98
13771817,1,99
13771817,2,96
13771818,1,98
13771826,1,96
13771826,2,8
13771835,1,99
13771835,2,96
13771836,1,96
13771838,1,96
13771838,2,96
13771839,1,99
13771839,2,96
13771839,3,96
13771842,1,99
13771842,2,96
13771849,1,98
13771849,2,98
13771852,1,96
13771852,2,96
13771855,1,96
13771855,2,96
13771866,1,96
13771870,1,98
13771870,2,98
13771874,1,96
13771874,2,96
13771875,1,8
13771878,1,98
13771882,1,96
13771995,1,99
13771996,1,96
13771996,2,96
13772049,1,99
13772049,2,96
13772103,1,96
13772107,1,96
13772107,2,96
13772236,1,8
13772239,1,98
13772239,2,2
13772240,1,96
13772241,1,96
13772241,2,96
13772274,1,96
13772274,2,96
13772423,1,96
13772425,1,98
13774007,1,8
13774007,2,96
13774008,1,8
13774069,1,99
13776155,1,99
13776155,2,96
13776157,1,96
13776157,2,96
13776157,3,99
13776157,4,96
13776160,1,98
13776160,3,98
13777980,1,96
13777980,2,96
13777985,1,98
13783044,1,99
13783044,2,96
13783047,1,99
13783345,1,99
13783345,2,98
13787677,1,99
13789171,1,96
13789171,2,98
13789171,3,98
13789173,1,96
13789173,2,96
13789174,1,2
13789174,1,6
13789174,1,7
13789174,3,96
13789176,1,99
13789176,2,99
13789178,1,98
13789178,2,98
13789179,1,3
13789179,1,6
13789179,2,96
13789179,3,2
13789185,1,99
13789185,3,98
13789189,1,96
13789189,2,98
13789191,1,99
13789195,1,96
13789195,2,96
13789196,1,96
13789201,1,98
13789201,2,96
13789206,1,96
13789206,2,99
13789207,1,96
13789207,2,96
13789213,1,8
13789213,2,99
13789217,1,96
13789236,2,98
13789239,1,99
13789239,2,99
13789247,2,96
13789247,3,8
13789247,4,8
13789248,1,99
13789248,2,96
13789250,1,98
13789250,3,98
13789255,1,96
13789255,2,96
13789257,1,96
13789257,2,96
13789257,3,96
13789260,1,96
13789260,2,8
13789260,3,96
13789260,4,96
13789260,5,98
13789266,1,99
13789266,2,96
13789267,1,96
13789267,2,96
13789270,1,99
13789270,2,96
13789275,1,99
13789275,2,96
13789275,3,96
13789276,1,96
13789276,2,96
13789279,1,98
13789279,2,96
13789279,3,98
13789283,1,96
13789284,1,98
13789284,2,96
13789286,1,99
13789286,2,96
13789295,1,8
13789295,2,99
13789296,1,8
13789296,2,8
13789300,1,8
13789300,2,96
13789302,1,96
13789307,1,96
13789307,2,96
13789309,1,99
13789309,2,96
13789313,1,96
13789313,2,96
13789417,1,98
13789417,3,98
13789787,1,98
13789787,2,98
13789787,3,98
13791144,1,96
13791145,1,96
13791145,2,96
13791147,1,8
13791200,1,99
13794397,1,99
13794397,2,96
13794656,1,96
13796747,1,96
13796747,2,96
13796753,1,96
13796757,1,96
13796757,2,96
13796766,1,96
13796766,2,96
13796773,1,98
13796773,2,96
13796776,1,98
13796776,2,96
13796781,1,96
13796781,2,96
13796783,1,96
13796783,2,96
13796784,1,98
13796784,2,96
13796788,1,8
13796788,2,8
13796789,1,99
13796789,2,96
13796792,1,96
13796792,2,98
13796792,3,96
13796792,4,96
13796796,1,96
13796796,2,8
13796797,1,98
13796797,3,99
13796798,1,98
13796798,2,96
13796798,3,96
13796798,4,96
13796804,1,96
13796804,2,96
13796811,2,96
13796813,1,99
13796813,3,96
13796814,1,99
13796814,2,99
13796821,1,98
13796821,2,99
13796823,1,99
13796827,1,99
13796827,2,96
13796830,1,96
13796834,1,99
13796834,2,96
13796834,3,98
13796841,1,96
13796841,2,96
13796843,1,98
13796843,2,99
13796851,1,99
13796851,2,96
13796851,3,96
13796861,1,99
13796861,2,98
13796863,1,96
13796863,2,99
13796865,1,99
13796865,2,96
13799554,1,99
13799554,2,99
13799560,1,96
13799560,2,96
13799569,1,96
13799569,2,96
13799573,1,96
13799573,2,96
13799573,3,96
13799579,1,96
13799579,2,96
13799582,1,96
13799582,2,98
13799584,1,99
13799584,2,96
13799584,3,98
13799588,1,99
13799588,2,99
13799595,1,99
13799627,1,99
13799628,1,96
13799628,2,96
13799644,1,99
13799644,2,96
13799645,1,96
13799645,2,96
13799647,1,98
13799647,2,96
13799648,1,98
13799648,2,99
13799650,1,99
13799650,2,99
13799651,1,96
13799651,2,96
13799655,1,98
13799655,2,98
13799655,3,98
13799660,1,96
13799660,3,98
13799662,1,96
13799672,1,99
13799672,2,96
13799676,1,96
13799676,2,96
13799676,3,96
13799690,1,98
13799690,2,98
13799692,1,99
13799696,1,96
13799696,2,96
13799697,2,8
13799697,3,96
13799715,1,96
13799717,1,96
13799717,2,96
13799718,1,96
13799720,1,96
13799721,1,96
13799721,2,96
13799723,1,98
13799723,2,98
13799730,1,96
13799730,2,96
13799731,1,96
13799732,1,8
13799732,2,96
13799734,1,96
13799734,2,98
13799741,1,98
13799741,2,98
13799751,1,8
13799751,2,98
13799752,1,96
13799752,2,96
13799755,1,99
13799755,2,99
13799756,1,99
13799756,3,8
13799762,1,96
13799762,2,96
13799764,1,96
13799766,1,96
13799766,2,96
13799767,1,96
13799767,2,96
13799767,3,96
13799768,1,99
13799768,2,99
13799769,1,96
13799769,2,96
13799783,1,8
13799787,1,98
13799787,2,96
13799791,1,99
13799792,1,99
13799792,2,99
13799823,1,96
13799823,2,8
13799823,3,96
13799825,1,99
13799825,2,99
13801827,1,99
13801827,2,98
13801829,1,99
13806525,1,96
13806525,2,96
13806525,3,96
13806526,1,96
13806527,1,98
13806529,1,96
13806529,2,96
13806531,1,99
13806531,2,99
13806546,1,8
13806546,2,8
13806548,1,96
13806548,2,96
13806549,1,99
13806549,2,99
13806549,3,8
13806551,1,96
13806551,2,96
13806557,1,8
13806557,2,96
13806558,1,98
13806558,2,98
13806559,1,96
13806559,2,96
13806560,1,96
13806560,2,96
13806564,1,96
13806564,2,96
13806566,1,96
13806566,2,96
13806568,1,96
13806568,2,96
13806568,4,96
13806569,1,96
13806569,2,98
13806570,1,96
13806570,2,96
13806573,1,99
13806573,2,96
13806583,1,96
13806583,2,8
13806584,1,96
13806584,2,3
13806584,2,4
13806584,2,6
13806661,1,98
13806661,2,98
13806662,1,99
13806662,2,98
13806666,1,8
13806666,2,8
13806673,1,96
13806674,1,96
13806674,2,96
13806722,1,99
13806722,2,8
13806728,1,8
13806728,2,96
13806730,1,96
13806730,3,96
13806734,1,96
13806734,2,96
13806739,1,99
13806739,2,99
13806741,1,96
13806742,1,96
13806742,2,96
13806743,1,8
13806744,1,96
13806744,2,96
13806747,1,96
13806747,2,96
13806750,1,96
13806750,2,96
13806754,1,96
13806754,2,96
13806755,1,96
13806755,2,96
13806759,1,96
13806759,2,96
13806760,1,98
13806760,3,96
13806761,1,96
13806761,2,96
13806769,1,98
13806769,2,96
13806816,1,96
13806816,2,96
13806818,1,99
13806818,2,98
13806824,1,98
13806824,2,99
13806828,1,99
13806828,2,98
13806834,2,99
13806841,1,96
13806841,2,96
13806842,1,99
13806842,2,99
13806843,1,99
13806843,2,96
13806846,1,98
13806846,2,96
13806849,1,8
13806849,2,96
13806858,1,96
13806858,2,96
13806867,1,99
13806867,2,96
13806869,1,96
13806874,1,96
13806876,1,99
13806876,2,99
13806877,1,98
13806877,2,99
13806889,1,96
13806889,2,99
13806894,1,96
13806894,2,98
13806896,1,99
13806896,2,99
13806899,1,96
13806900,1,99
13806900,2,96
13806901,1,96
13806902,1,96
13806904,1,99
13806904,2,98
13806905,1,96
13806905,2,96
13806908,1,8
13806908,2,96
13806911,1,96
13806911,2,98
13806913,1,99
13806914,2,98
13806920,1,96
13806920,2,96
13806926,1,99
13806926,2,96
13806930,1,96
13806930,2,96
13806939,1,98
13806939,2,96
13806943,1,96
13806943,2,96
13806944,1,99
13806944,2,98
13806949,1,96
13806949,2,96
13806950,1,96
13806950,2,96
13806960,2,96
13806963,1,96
13806963,2,96
13806973,1,96
13806976,1,98
13806976,2,99
13806977,1,96
13806977,2,96
13806977,3,99
13806979,1,96
13806979,2,8
13806981,1,98
13806981,2,98
13806982,1,8
13806982,2,98
13806985,1,99
13806985,2,99
13806985,3,99
13806986,1,2
13806986,2,3
13806986,2,6
13807001,1,96
13807001,2,96
13807001,3,96
13807001,4,96
13807001,5,96
13807002,1,99
13807002,2,99
13807002,3,99
13807753,1,96
13807753,2,96
13807754,1,99
13810971,1,99
13810974,1,96
13810974,2,96
13811251,1,8
13811251,2,99
13811464,1,96
13811464,2,96
13811468,1,98
13811468,2,96
13811473,1,96
13811473,2,96
13811477,1,99
13811477,2,96
13811499,1,99
13811499,2,96
13811500,1,98
13811500,2,99
13811501,1,96
13811506,1,96
13811508,1,96
13811508,2,96
13811508,3,96
13811511,1,8
13811511,2,96
13811515,1,96
13811515,2,99
13811522,1,99
13811522,2,99
13811525,1,99
13811525,2,96
13811530,1,98
13811530,3,98
13811531,1,96
13811531,2,96
13811531,3,98
13811535,1,96
13811535,2,96
13811536,1,99
13811536,2,8
13811537,1,99
13811537,2,99
13811538,1,96
13811538,2,96
13811542,1,98
13811542,3,99
13811543,1,96
13811543,2,98
13811545,1,8
13811545,2,96
13811551,1,99
13811551,2,98
13811554,1,96
13811556,1,96
13811557,1,96
13811557,2,96
13811599,1,96
13811599,2,96
13811601,1,99
13811601,2,99
13811605,1,8
13811605,2,96
13811606,1,96
13811606,2,98
13811610,1,99
13811610,2,99
13811619,1,99
13811619,2,96
13811619,3,96
13811625,1,96
13811625,2,99
13811629,1,99
13811629,2,96
13811637,1,99
13811637,2,98
13811639,1,98
13811639,2,98
13811641,1,98
13811641,2,99
13811642,1,96
13811642,2,96
13811645,1,99
13811645,2,99
13811645,3,99
13811648,1,99
13811651,1,98
13811651,3,96
13811658,1,99
13811658,2,96
13811662,1,96
13811662,2,96
13811665,1,99
13811665,2,99
13811666,1,99
13811666,2,96
13811668,1,96
13811668,2,98
13811670,1,99
13811670,2,99
13811690,1,99
13811697,1,98
13811697,2,96
13811874,1,99
13811875,1,99
13816117,1,99
13816358,1,99
13816362,1,2
13816450,1,98
13816450,2,96
13816462,1,99
13818596,1,96
13818596,2,96
13818597,1,96
13819451,1,96
13819451,2,3
13819451,2,4
13819452,1,96
13819452,2,96
13820887,1,8
13820887,2,96
13820888,1,99
13820888,2,96
13822435,1,99
13822435,2,96
13822647,1,99
13822649,1,99
13822651,1,96
13822651,2,96
13822672,2,98
13824249,1,96
13824249,2,96
13824251,1,99
13824255,1,96
13824255,2,8
13824633,1,96
13824633,2,96
13824635,1,98
13824635,2,8
13824636,1,96
13824636,2,8
13827525,1,99
13827525,2,96
13827528,1,99
13827528,2,96
13827533,1,99
13827533,2,99
13827536,1,96
13827536,2,96
13827542,1,3
13827542,1,6
13827545,1,96
13827545,2,96
13827547,1,99
13827547,3,98
13827548,1,99
13827548,2,99
13827550,1,96
13827558,2,96
13827558,3,96
13827559,1,98
13827559,3,96
13827567,1,98
13827567,2,98
13827572,1,99
13827575,1,96
13827575,2,96
13827575,3,96
13827576,1,96
13827580,1,96
13827580,2,96
13827581,1,99
13827581,2,98
13827581,3,99
13827583,1,96
13827583,2,98
13827589,1,98
13827589,3,98
13827589,5,98
13827590,1,98
13827590,3,96
13827594,1,98
13827594,2,98
13827596,1,96
13827596,2,96
13827609,1,98
13827609,2,98
13827614,1,8
13827614,2,96
13827616,1,98
13827616,2,96
13827626,1,96
13827626,2,96
13827626,3,96
13827631,1,96
13827631,2,2
13827631,2,7
13827637,1,96
13827637,2,96
13827644,1,96
13827644,2,96
13827647,1,99
13827647,2,98
13827648,1,8
13827648,2,96
13827650,1,99
13827650,2,96
13827666,1,96
13827666,2,96
13827666,3,96
13827667,1,96
13827667,2,96
13827668,1,98
13827668,2,98
13827669,1,96
13827669,2,96
13827670,1,96
13827670,2,96
13827672,1,98
13827672,2,96
13827673,1,96
13827676,1,99
13827676,2,99
13827678,1,98
13827678,2,98
13827679,1,98
13827681,1,96
13827681,2,96
13827683,1,99
13827683,2,99
13827684,1,96
13827684,2,96
13827686,1,98
13827686,2,3
13827686,2,6
13827688,1,96
13827688,2,98
13827693,1,98
13827693,3,4
13827693,3,6
13827700,1,96
13827708,1,99
13827708,2,96
13827711,1,98
13827719,1,99
13827719,2,96
13827727,1,8
13827727,2,96
13827728,1,96
13827728,2,96
13827733,1,2
13827733,1,4
13827733,1,6
13827733,1,7
13827733,3,96
13827737,1,8
13827737,2,8
13827740,1,96
13827742,1,8
13827754,1,8
13827755,1,99
13827755,3,8
13827758,1,2
13827758,1,3
13827758,2,96
13827761,1,99
13827761,2,96
13827763,1,99
13827806,1,99
13827806,2,96
13827807,1,96
13827810,1,98
13827810,2,96
13827811,1,96
13827811,2,96
13827815,1,96
13827819,1,96
13827819,2,98
13827821,1,96
13827821,2,98
13827822,1,99
13827822,2,99
13828150,1,96
13828150,2,8
13828151,1,98
13828151,2,96
13828151,3,96
13828151,4,96
13828152,1,99
13828152,2,98
13828156,1,98
13828156,2,98
13828159,1,96
13828159,2,98
13828159,3,98
13828161,1,96
13828161,2,96
13828164,1,96
13828164,2,96
13828223,2,96
13828226,1,96
13828226,2,96
13828228,1,98
13828228,2,99
13828229,1,96
13828230,1,2
13828230,1,3
13828230,1,4
13828230,1,6
13828230,2,96
13828231,1,99
13828231,2,99
13828249,1,99
13828249,2,4
13828251,1,96
13828251,2,96
13828251,3,99
13828259,1,96
13828259,2,98
13828261,1,99
13828261,2,96
13828261,3,96
13830104,1,96
13830104,2,99
13830157,1,96
13830157,2,96
13830158,1,96
13830158,2,96
13830165,1,99
13830165,2,96
13830166,1,96
13830166,2,3
13830167,1,98
13830167,2,96
13830169,1,99
13830169,2,96
13830173,1,98
13830173,2,98
13830174,1,96
13830174,2,6
13830176,1,99
13830176,2,96
13830180,1,8
13830180,2,8
13830182,1,96
13830184,1,98
13830189,1,99
13830189,2,98
13830190,1,98
13830190,2,98
13830191,1,96
13830191,2,98
13830194,1,99
13830194,2,96
13830210,1,98
13830210,2,98
13830216,1,99
13830216,2,96
13830219,1,8
13830219,2,96
13830225,1,98
13830225,2,98
13830229,1,8
13830229,2,96
13830236,1,99
13830236,2,96
13830241,1,98
13830241,2,98
13830242,1,96
13830246,1,98
13830250,1,8
13830250,2,98
13830267,1,8
13830277,1,99
13830277,2,99
13830282,1,98
13830282,2,96
13830287,1,96
13830287,2,96
13830288,1,99
13830288,2,99
13830289,1,99
13830289,2,96
13830291,1,99
13830291,2,98
13830295,1,99
13830295,2,8
13830296,1,96
13830296,2,96
13830299,1,8
13830359,1,99
13830359,2,99
13830361,1,96
13830361,2,96
13830368,1,99
13830368,2,99
13830376,1,96
13830376,2,98
13830396,1,96
13830396,2,96
13830397,1,99
13830397,2,96
13830398,1,8
13830398,2,96
13830399,1,99
13830399,2,96
13830684,1,98
13830771,2,98
13830774,1,96
13832909,1,99
13836137,1,96
13836137,2,96
13836138,1,99
13836138,2,96
13836139,1,96
13836139,2,96
13836140,1,99
