Crash_ID,Unit_Nbr,Drvr_Lic_Restric_ID
15522293,2,19
15522294,1,19
15522294,2,19
15522295,1,99
15522295,2,19
15522296,1,19
15522296,2,21
15522567,1,19
15522567,2,19
15522630,1,98
15522630,2,19
15522663,1,99
15522728,1,99
15522728,2,20
15522743,1,98
15522743,2,19
15522747,1,98
15522747,2,99
15522757,1,20
15522757,2,19
15522765,1,99
15522834,1,99
15522835,1,99
15522835,2,19
15522847,1,20
15522851,1,1
15522914,1,19
15522915,1,19
15522916,1,19
15522916,2,20
15522917,1,20
15522917,2,20
15522942,1,1
15522942,2,19
15522948,1,99
15522955,1,19
15522955,2,19
15522973,1,98
15522973,2,19
15522993,1,20
15522993,2,19
15522998,1,19
15522998,2,19
15522999,1,19
15522999,2,19
15523000,1,20
15523000,2,19
15523001,1,1
15523001,1,64
15523002,1,1
15523002,2,98
15523076,1,19
15523076,2,98
15523076,3,19
15523077,1,19
15523077,2,19
15523176,1,19
15523176,2,19
15523182,1,1
15523182,2,1
15523182,2,64
15523185,1,99
15523185,2,19
15523194,1,19
15523194,2,1
15523204,1,98
15523204,2,19
15523325,1,19
15523325,2,19
15523330,1,19
15523330,2,98
15523342,1,98
15523342,2,19
15523354,1,19
15523354,2,19
15523361,1,19
15523361,2,19
15523370,1,19
15523370,2,19
15523383,1,20
15523383,2,29
15523394,1,19
15523394,2,19
15523396,1,99
15523396,2,1
15523416,1,20
15523416,2,19
15523425,1,19
15523454,1,19
15523454,2,19
15523463,1,99
15523470,1,19
15523470,2,19
15523470,3,19
15523475,1,19
15523518,1,98
15523518,2,98
15523519,1,1
15523520,1,98
15523520,2,98
15523521,1,98
15523521,3,1
15523627,1,19
15523627,2,19
15523631,1,19
15523631,2,99
15523633,1,98
15523633,2,98
15523638,1,19
15523638,2,98
15523656,1,98
15523667,1,98
15523667,2,19
15523702,1,19
15523702,2,19
15523717,1,19
15523717,2,19
15523812,1,98
15523812,2,19
15523893,1,19
15524164,1,19
15524164,2,19
15524164,3,19
15524262,1,1
15524262,2,1
15524270,1,19
15524270,2,99
15524273,1,19
15524273,2,19
15524274,1,19
15524274,2,19
15524479,1,1
15524479,2,20
15524521,1,99
15524521,2,98
15524523,1,1
15524523,2,1
15524622,1,19
15524622,2,19
15524665,1,20
15524665,2,19
15524666,1,98
15524666,2,19
15524666,3,19
15524668,1,99
15524671,1,21
15524671,1,22
15524671,2,98
15524741,1,99
15524741,2,19
15524744,1,20
15524744,2,1
15524746,1,19
15524746,2,19
15524873,1,19
15524873,2,19
15524901,1,99
15524905,1,19
15524905,2,19
15524906,1,99
15524906,2,19
15524988,1,20
15524988,2,19
15525048,1,20
15525048,2,19
15525086,1,19
15525086,2,19
15525090,1,19
15525090,2,20
15525097,1,98
15525097,3,19
15525098,1,19
15525099,1,19
15525099,2,19
15525104,1,19
15525104,2,19
15525104,3,19
15525104,4,19
15525104,5,19
15525119,1,99
15525119,2,19
15525120,1,1
15525120,2,1
15525145,1,99
15525148,1,98
15525148,2,19
15525151,1,19
15525151,2,19
15525159,1,1
15525159,2,59
15525160,1,99
15525184,1,99
15525244,1,98
15525244,2,19
15525244,3,19
15525246,1,99
15525246,2,19
15525259,1,19
15525260,1,99
15525260,2,19
15525261,1,19
15525268,1,19
15525326,1,19
15525326,2,19
15525391,1,19
15525391,2,19
15525404,1,20
15525405,1,20
15525405,2,20
15525406,1,1
15525406,2,20
15525420,1,19
15525420,2,19
15525434,1,20
15525434,2,19
15525438,1,99
15525438,2,19
15525444,1,99
15525448,1,19
15525448,2,19
15525452,1,99
15525581,1,19
15525585,1,19
15525585,2,20
15525591,1,20
15525593,1,19
15525593,2,19
15525594,1,19
15525594,2,20
15525698,1,99
15525698,3,98
15525784,1,99
15525786,1,99
15525786,2,19
15525800,1,20
15525800,2,19
15525803,1,19
15525803,2,19
15525828,1,20
15525828,2,19
15525841,1,20
15525841,2,19
15525985,1,19
15525985,2,19
15525994,1,19
15525994,2,19
15526018,1,19
15526018,2,20
15526054,1,20
15526057,1,19
15526057,2,19
15526205,1,99
15526206,1,99
15526207,1,20
15526207,2,19
15526208,1,19
15526208,2,1
15526245,1,19
15526245,2,98
15526434,1,20
15526434,2,19
15526439,1,19
15526439,2,19
15526441,1,19
15526441,2,19
15526530,1,98
15526530,3,98
15526533,1,19
15526533,2,19
15526536,1,19
15526536,2,19
15526536,3,19
15526537,1,19
15526537,2,19
15526538,1,99
15526538,2,19
15526581,1,19
15526581,2,19
15526598,1,99
15526603,1,98
15526603,3,19
15526603,4,19
15526660,1,99
15526660,2,20
15526665,1,19
15526665,2,19
15526668,1,20
15526735,1,99
15526735,2,19
15526736,1,19
15526736,2,19
15526736,3,19
15526737,1,20
15526738,1,20
15526738,2,19
15526740,1,98
15526743,1,19
15526743,2,19
15526743,3,19
15526744,1,1
15526746,1,20
15526748,1,19
15526761,1,99
15526763,1,19
15526763,2,98
15526763,3,99
15526766,1,98
15526766,2,19
15526768,1,19
15526772,1,99
15526815,1,19
15526815,2,20
15526816,1,99
15526816,2,98
15526940,1,20
15526940,2,19
15526956,1,19
15526956,2,19
15526960,1,99
15526960,2,19
15526963,1,19
15526963,2,98
15527171,1,99
15527175,1,99
15527175,2,20
15527175,3,19
15527178,1,19
15527178,2,19
15527181,1,98
15527181,2,19
15527183,1,19
15527183,2,98
15527186,1,19
15527186,2,19
15527188,1,19
15527188,2,19
15527193,1,98
15527193,3,19
15527198,1,19
15527198,2,19
15527198,3,19
15527200,1,1
15527200,2,19
15527470,1,19
15527470,2,19
15528108,1,98
15528108,2,99
15528110,1,19
15528110,2,98
15528242,1,19
15528242,2,19
15528243,1,19
15528244,1,99
15528262,1,99
15528299,1,99
15528324,1,99
15528324,2,99
15528414,1,19
15528414,2,19
15528414,3,19
15528454,1,1
15528531,1,19
15528531,2,19
15528535,1,19
15528535,2,19
15528557,1,19
15528569,1,19
15528569,2,98
15528588,1,19
15528588,2,19
15528590,1,99
15528590,2,19
15528611,1,99
15528611,2,19
15528614,1,19
15528614,2,98
15528620,1,99
15528620,2,19
15528636,1,20
15528636,2,98
15528638,1,98
15528646,1,99
15528646,2,19
15528646,3,19
15528783,1,99
15528804,1,99
15528804,2,19
15528815,1,19
15528815,2,98
15528897,1,19
15528897,2,19
15528900,1,19
15528936,1,19
15528936,2,1
15528936,3,19
15528936,4,99
15528944,1,99
15528997,1,98
15528997,2,20
15528998,1,19
15528998,2,19
15528999,1,99
15528999,2,19
15529000,1,98
15529000,2,19
15529001,1,99
15529001,2,19
15529008,1,99
15529008,2,23
15529009,1,20
15529009,2,1
15529010,1,19
15529010,2,19
15529011,1,20
15529011,2,19
15529012,1,99
15529012,2,19
15529012,3,19
15529012,4,99
15529013,1,1
15529013,2,19
15529056,1,99
15529069,1,20
15529069,2,19
15529069,3,19
15529071,1,20
15529071,2,20
15529114,1,19
15529114,2,19
15529132,1,1
15529137,1,19
15529137,2,19
15529139,1,19
15529162,1,19
15529243,1,99
15529263,1,19
15529263,2,19
15529269,1,99
15529269,2,19
15529421,1,1
15529421,2,19
15529436,1,19
15529437,1,99
15529437,2,1
15529438,1,99
15529439,1,99
15529440,1,99
15529440,2,19
15529442,1,99
15529446,1,19
15529446,2,19
15529448,1,99
15529448,2,1
15529453,1,99
15529453,2,19
15529457,1,1
15529457,1,21
15529457,1,22
15529457,2,1
15530126,1,1
15530126,1,3
15530126,1,5
15530126,2,98
15530311,1,19
15530311,2,19
15530424,1,19
15530424,2,1
15530431,2,99
15530593,1,99
15530630,1,99
15530630,2,1
15530630,3,1
15530630,4,19
15530634,1,19
15530634,2,20
15530649,1,20
15530649,2,19
15530673,1,20
15530673,2,19
15530774,1,19
15530774,2,1
15530856,1,19
15530856,3,19
15530857,1,99
15530858,1,19
15530858,2,19
15530860,1,1
15530860,2,19
15530885,1,19
15530887,1,20
15530887,2,19
15530890,1,99
15530890,2,98
15530962,1,19
15530991,1,98
15530991,2,20
15531143,1,20
15531143,2,19
15531318,1,98
15531318,2,98
15531327,1,99
15531383,1,19
15531383,2,19
15531385,1,98
15531385,2,20
15531386,1,20
15531386,2,98
15531387,1,98
15531387,3,20
15531388,1,98
15531388,2,19
15531389,1,99
15531389,2,19
15531390,1,19
15531391,1,20
15531392,1,19
15531392,3,19
15531423,1,19
15531423,2,19
15531916,1,99
15531926,1,98
15531926,2,98
15531926,3,98
15531927,1,19
15532044,1,19
15532044,2,19
15532044,3,19
15532044,4,19
15532048,1,19
15532048,3,19
15532048,4,19
15532048,5,19
15532055,1,19
15532055,2,19
15532055,3,19
15532055,4,19
15532055,5,19
15532056,1,98
15532056,3,19
15532058,1,19
15532058,2,20
15532059,1,19
15532061,1,19
15532061,2,98
15532151,1,19
15532151,2,19
15532191,1,19
15532191,2,98
15532191,4,19
15532193,1,1
15532193,2,1
15532209,1,19
15532209,2,19
15532215,1,98
15532215,2,98
15532323,1,99
15532323,2,98
15532336,1,98
15532336,2,98
15532348,1,99
15532348,3,19
15532378,1,99
15532378,2,19
15532378,3,19
15532460,1,19
15532460,2,19
15532516,1,99
15532520,1,19
15532520,2,19
15532521,1,19
15532521,2,19
15532529,1,98
15532529,2,98
15532529,3,98
15532603,1,19
15532603,2,20
15532604,1,19
15532606,1,19
15532609,1,20
15532609,2,20
15532615,1,19
15532615,2,19
15532707,1,19
15532707,2,19
15532728,1,19
15532773,1,99
15532778,1,19
15532778,2,19
15532778,3,19
15532780,1,20
15532780,2,19
15532782,1,98
15532782,2,19
15532830,1,98
15532830,2,19
15532887,1,19
15532887,2,1
15532890,1,19
15532890,2,19
15532891,1,99
15532891,2,19
15532894,1,99
15532894,2,19
15532897,1,19
15532930,1,1
15532930,2,1
15532930,3,19
15532942,1,20
15532942,2,19
15532942,3,19
15532964,1,20
15532964,2,19
15532965,1,19
15532965,2,19
15532966,1,19
15532966,2,19
15532968,1,19
15532968,2,98
15532974,1,19
15532974,2,19
15532977,1,19
15532977,2,19
15532978,1,98
15532978,2,1
15532979,1,19
15532980,1,19
15532980,2,19
15532981,1,99
15532983,1,19
15532983,2,98
15532984,1,1
15532984,2,19
15532988,1,19
15532988,2,19
15532989,1,99
15533030,1,19
15533030,2,19
15533030,3,19
15533031,1,20
15533031,2,20
15533032,1,19
15533055,1,1
15533055,2,19
15533060,1,19
15533061,1,19
15533172,1,99
15533172,2,19
15533236,1,99
15533242,1,19
15533785,1,98
15533785,2,19
15533787,1,19
15533787,2,19
15533850,1,99
15533850,2,19
15533852,1,19
15533852,2,19
15533855,1,19
15533855,2,19
15533857,1,19
15533857,2,19
15533870,1,99
15533870,2,19
15533920,1,20
15533920,3,19
15534076,1,98
15534076,2,20
15534099,1,98
15534099,2,98
15534103,1,98
15534103,2,98
15534138,1,19
15534138,2,19
15534147,1,1
15534147,2,1
15534149,1,19
15534149,2,19
15534157,1,20
15534157,2,19
15534169,1,99
15534169,2,20
15534185,1,98
15534185,3,20
15534210,1,19
15534210,2,19
15534217,1,9
15534217,2,20
15534228,1,19
15534228,2,20
15534250,1,20
15534257,1,19
15534258,1,99
15534258,2,19
15534259,1,19
15534259,2,98
15534259,3,19
15534261,1,19
15534261,2,99
15534262,1,98
15534262,2,19
15534263,1,20
15534263,2,19
15534264,1,98
15534264,2,19
15534268,1,19
15534268,2,19
15534269,1,19
15534269,2,19
15534270,1,99
15534270,2,19
15534271,1,19
15534271,2,19
15534272,1,20
15534273,1,98
15534274,1,20
15534274,2,19
15534275,1,64
15534275,2,98
15534276,1,19
15534276,2,19
15534277,1,98
15534277,2,19
15534278,1,98
15534278,3,98
15534317,1,99
15534317,2,98
15534318,1,19
15534318,2,19
15534338,1,99
15534338,2,99
15534415,1,99
15534415,2,98
15534556,1,19
15534556,2,19
15534559,1,19
15534559,2,98
15534577,1,99
15534612,1,99
15534660,1,20
15534660,2,98
15534714,1,19
15534714,2,1
15534735,1,98
15534735,2,19
15534743,1,19
15534743,2,20
15534743,3,1
15534743,3,64
15534770,1,19
15534770,2,19
15534796,1,19
15534818,1,98
15534818,2,19
15534826,1,19
15534826,2,99
15534826,3,99
15534846,1,19
15534872,1,99
15534881,1,99
15534882,1,1
15534882,2,98
15534882,3,99
15534883,1,21
15534883,2,19
15534884,1,98
15534884,2,98
15534885,1,20
15534885,2,19
15534888,1,19
15534888,2,19
15534902,1,1
15534902,2,1
15534963,1,19
15534963,2,19
15534994,1,99
15534994,2,23
15534996,1,19
15535014,1,98
15535014,2,19
15535046,1,20
15535046,2,98
15535046,3,19
15535061,1,19
15535062,1,19
15535229,1,99
15535775,1,19
15535807,1,99
15535808,1,19
15535811,1,19
15535811,2,98
15535812,1,98
15535812,2,19
15535813,1,19
15535824,1,19
15535824,2,19
15535826,1,19
15535897,1,98
15535923,1,99
15535923,2,19
15535929,1,19
15535929,2,19
15535929,3,98
15535959,1,19
15535959,2,19
15536105,1,1
15536105,2,19
15536124,1,19
15536124,2,98
15536128,1,19
15536128,2,19
15536128,3,19
15536130,1,1
15536130,2,1
15536145,1,1
15536145,1,21
15536145,1,22
15536145,2,1
15536150,1,20
15536153,1,99
15536160,1,19
15536160,2,19
15536162,1,99
15536191,1,99
15536225,1,19
15536225,2,19
15536228,1,1
15536228,1,23
15536228,2,19
15536303,1,19
15536303,2,59
15536340,1,1
15536340,2,98
15536347,1,1
15536347,2,19
15536349,1,19
15536349,2,19
15536388,1,19
15536389,1,20
15536389,2,19
15536390,1,19
15536390,2,20
15536391,1,20
15536391,2,19
15536392,1,99
15536443,1,19
15536443,2,19
15536490,1,98
15536490,2,99
15536493,1,1
15536493,2,19
15536493,3,19
15536493,4,98
15536494,1,20
15536494,2,19
15536497,1,1
15536497,2,20
15536531,1,19
15536531,2,20
15536629,1,99
15536629,2,19
15536704,1,19
15536704,2,19
15536705,1,19
15536705,2,1
15536729,1,99
15536729,2,19
15536735,1,19
15536735,2,98
15536746,1,19
15536746,2,20
15536749,1,98
15536749,2,19
15536750,1,99
15536750,2,1
15536762,1,19
15536762,2,19
15536766,1,19
15536766,2,19
15536785,1,20
15536785,2,1
15536785,2,59
15536797,1,19
15536799,1,19
15536799,2,19
15536800,1,29
15536800,2,19
15536801,1,99
15536801,2,19
15536801,3,20
15536803,1,98
15536803,2,19
15536825,1,19
15536825,2,20
15536928,1,99
15536969,1,19
15536969,2,19
15537099,1,99
15537102,1,19
15537122,1,19
15537134,1,98
15537134,2,98
15537182,1,99
15537216,1,19
15537216,2,19
15537237,1,19
15537237,2,99
15537270,1,19
15537270,2,98
15537273,1,19
15537273,2,1
15537340,1,20
15537341,1,1
15537341,2,19
15537390,1,20
15537390,2,98
15537393,1,19
15537393,2,19
15537395,1,1
15537395,2,19
15537396,1,19
15537396,2,98
15537402,1,19
15537402,2,19
15537406,1,99
15537406,2,19
15537410,1,98
15537410,2,3
15537410,2,21
15537411,1,19
15537411,2,19
15537411,3,19
15537412,1,19
15537412,2,19
15537414,1,19
15537414,2,19
15537427,1,19
15537554,1,98
15537554,2,19
15537554,3,19
15537558,1,19
15537558,2,19
15537559,1,99
15537559,2,19
15537564,1,19
15537564,2,98
15537568,1,21
15537568,2,98
15537659,1,20
15537682,1,19
15537682,2,19
15537682,3,19
15537682,4,19
15537683,1,19
15537683,2,20
15537687,1,19
15537687,2,19
15537771,1,19
15537771,2,19
15537771,3,19
15537815,1,1
15537815,2,19
15537817,1,99
15537817,2,19
15537819,1,19
15537819,2,19
15537825,1,98
15537825,2,19
15537888,1,98
15537888,2,98
15537903,1,19
15537903,2,19
15537933,1,19
15537933,2,1
15537936,1,19
15537938,1,19
15537938,2,19
15537940,1,98
15537940,2,1
15537941,1,1
15537941,2,1
15538049,1,20
15538049,2,19
15538053,1,19
15538057,1,20
15538058,1,98
15538058,3,20
15538172,1,19
15538188,1,19
15538188,2,20
15538188,3,19
15538199,1,20
15538199,2,19
15538205,1,19
15538205,2,20
15538207,1,99
15538207,2,19
15538208,1,20
15538208,2,19
15538224,1,19
15538224,2,99
15538226,1,19
15538226,2,19
15538227,1,98
15538267,1,99
15538267,2,19
15538269,1,20
15538269,2,19
15538270,1,20
15538270,2,19
15538274,1,19
15538274,2,19
15538278,1,99
15538278,2,19
15538319,1,98
15538319,2,19
15538320,1,99
15538320,2,19
15538329,1,99
15538329,2,20
15538430,1,19
15538430,2,99
15538515,1,19
15538515,2,1
15538623,1,19
15538623,2,19
15538625,1,99
15538625,2,19
15538628,1,20
15538628,2,19
15538631,1,20
15538667,1,20
15538672,1,98
15538688,1,1
15538709,1,19
15538709,2,19
15538710,1,99
15538711,1,20
15538711,2,20
15538850,1,19
15538852,1,20
15538852,2,19
15538854,1,20
15538854,2,19
15539086,1,20
15539086,2,19
15539147,1,19
15539147,2,19
15539150,1,98
15539150,2,98
15539152,1,20
15539153,1,19
15539153,2,1
15539153,2,25
15539155,1,98
15539155,2,19
15539331,1,19
15539337,1,20
15539337,2,19
15539360,1,20
15539392,1,19
15539392,2,19
15539396,1,19
15539396,2,19
15539397,1,99
15539397,2,19
15539399,1,19
15539399,2,20
15539401,1,19
15539401,2,1
15539406,1,99
15539406,2,19
15539407,1,19
15539407,2,19
15539408,1,19
15539416,1,19
15539416,2,98
15539495,1,1
15539495,2,19
15539497,1,98
15539497,3,19
15539612,1,99
15539612,2,19
15539635,1,98
15539635,2,19
15539654,1,98
15539657,1,19
15539659,1,19
15539661,1,21
15539661,2,19
15539684,1,99
15539684,2,19
15539689,1,19
15539689,2,1
15539690,1,20
15539691,1,1
15539692,1,19
15539693,1,1
15539771,1,98
15539771,2,99
15539788,1,99
15539788,3,19
15539870,1,99
15539874,1,19
15539874,2,19
15539876,1,1
15539876,2,19
15539916,1,19
15539916,2,19
15539920,1,19
15539920,2,19
15539953,1,19
15539953,2,19
15539960,1,19
15539960,2,98
15539985,1,19
15539985,2,1
15539988,1,19
15539988,2,19
15540185,1,19
15540258,1,19
15540258,2,19
15540418,1,99
15540524,1,1
15540524,2,19
15540524,3,1
15540535,1,99
15540535,2,98
15540630,1,19
15540630,2,19
15540632,1,19
15540632,2,19
15540643,1,99
15540714,1,19
15540714,2,19
15540749,1,19
15540749,3,19
15540866,1,99
15540875,1,19
15540875,2,19
15540885,1,98
15540885,2,19
15540898,1,19
15540898,2,19
15540905,1,20
15540905,2,19
15540906,1,1
15540906,2,1
15540908,1,19
15540910,1,99
15540910,2,19
15540911,1,1
15540911,2,1
15540912,1,99
15540912,2,19
15540919,1,99
15540919,2,19
15540921,1,19
15540922,1,1
15541069,1,19
15541069,2,19
15541172,1,99
15541172,2,19
15541431,1,99
15541524,1,19
15541524,2,20
15541535,1,1
15541535,1,21
15541535,2,19
15541553,1,98
15541553,2,19
15541554,1,20
15541639,1,1
15541639,3,1
15541647,1,20
15541647,2,19
15541673,1,99
15541699,1,19
15541699,2,19
15541703,1,20
15541703,2,19
15541703,3,19
15541706,1,1
15541706,2,19
15541710,1,19
15541710,2,19
15541753,1,19
15541753,2,19
15541753,3,19
15541755,1,99
15541755,2,1
15541810,1,99
15541810,2,98
15541826,1,99
15541826,2,98
15541828,1,19
15541828,2,1
15541829,1,99
15541829,2,19
15541834,1,98
15541834,2,20
15541835,1,99
15541836,1,19
15541836,2,19
15541837,1,20
15541837,2,19
15541838,1,19
15541838,2,19
15541839,1,19
15541839,2,19
15541841,1,19
15541841,2,19
15541854,1,98
15541854,3,98
15541855,1,99
15541855,2,20
15541856,1,98
15541856,2,98
15541856,3,19
15541857,1,99
15541858,1,19
15541858,2,19
15541859,1,20
15541859,2,19
15541859,3,19
15541913,1,98
15541913,2,19
15541952,1,1
15541952,2,19
15541981,1,19
15541981,2,20
15541982,1,19
15541982,2,19
15541991,1,1
15541991,2,1
15542002,1,19
15542002,2,98
15542032,1,99
15542049,1,19
15542049,2,19
15542057,1,19
15542057,2,19
15542116,1,99
15542116,2,1
15542130,1,99
15542131,1,19
15542131,2,19
15542132,1,19
15542132,2,19
15542133,1,19
15542133,2,19
15542134,1,20
15542134,2,1
15542136,1,19
15542136,2,19
15542136,3,98
15542147,1,20
15542147,2,19
15542154,1,19
15542154,2,20
15542157,1,19
15542157,2,19
15542160,1,1
15542160,2,19
15542161,1,19
15542161,2,19
15542165,1,19
15542165,3,98
15542165,4,19
15542165,5,19
15542165,6,20
15542166,1,19
15542167,1,19
15542167,2,19
15542169,1,99
15542169,2,19
15542170,1,98
15542170,2,98
15542292,1,19
15542301,1,99
15542301,2,19
15542305,1,20
15542305,2,19
15542314,1,99
15542314,2,19
15542316,1,99
15542367,1,19
15542367,2,19
15542368,1,19
15542368,2,19
15542371,1,19
15542373,1,20
15542373,2,20
15542373,3,20
15542375,1,98
15542376,1,98
15542376,2,19
15542378,1,19
15542384,1,19
15542385,1,19
15542387,1,1
15542387,2,19
15542389,1,99
15542391,1,20
15542391,2,19
15542475,1,99
15542476,1,98
15542477,1,19
15542477,2,19
15542479,1,99
15543184,1,19
15543184,2,20
15543184,3,1
15543222,1,98
15543222,2,20
15543350,1,19
15543350,2,20
15543384,1,19
15543384,2,19
15543400,1,99
15543400,2,98
15543459,1,19
15543459,2,19
15543527,1,99
15543527,2,19
15543779,1,99
15543792,1,98
15543792,2,19
15543807,1,20
15543809,1,1
15543809,2,19
15543811,1,19
15543811,2,19
15543813,1,99
15543852,1,19
15543852,2,19
15543856,1,19
15543856,2,98
15543858,1,1
15543858,2,1
15543866,1,19
15543866,2,19
15543866,3,19
15543878,1,19
15543878,2,19
15543885,1,98
15543885,2,19
15543885,3,19
15543885,4,19
15543886,1,19
15543886,2,98
15543887,1,99
15543887,2,1
15543887,3,19
15543893,1,99
15543930,1,99
15544017,1,19
15544017,2,1
15544017,3,19
15544032,1,20
15544032,2,19
15544032,3,20
15544040,1,20
15544040,2,19
15544083,1,99
15544083,2,99
15544108,1,20
15544108,2,19
15544110,1,19
15544110,2,19
15544137,1,19
15544165,1,99
15544211,1,19
15544211,2,19
15544222,1,20
15544222,2,19
15544222,3,19
15544222,4,19
15544222,5,19
15544232,1,19
15544232,2,19
15544253,1,19
15544253,2,19
15544268,1,99
15544268,2,1
15544269,1,19
15544269,2,19
15544405,1,19
15544406,1,99
15544406,2,19
15544410,1,19
15544410,2,19
15544412,1,19
15544412,2,19
15544413,1,98
15544414,1,99
15544414,2,1
15544442,1,99
15544451,1,19
15544451,2,19
15544451,3,99
15544473,1,19
15544473,2,19
15544491,1,99
15544535,1,19
15544535,2,19
15544543,1,99
15544543,2,19
15544562,1,1
15544650,1,19
15544650,2,19
15544651,1,19
15544651,2,98
15544670,1,99
15544670,2,98
15544676,1,99
15544676,2,19
15544677,1,19
15544677,2,19
15544677,3,19
15544685,1,19
15544704,1,19
15544704,2,19
15544704,3,98
15544704,4,19
15544705,1,20
15544705,2,99
15545084,1,1
15545084,2,19
15545094,1,98
15545094,2,19
15545099,1,19
15545099,2,19
15545178,1,19
15545178,2,19
15545180,1,19
15545180,2,19
15545245,1,19
15545245,2,19
15545246,1,19
15545246,2,19
15545246,3,19
15545248,1,19
15545248,2,19
15545254,1,98
15545255,1,19
15545339,1,19
15545361,1,20
15545361,2,19
15545361,3,19
15545363,1,1
15545363,2,19
15545405,1,1
15545405,2,19
15545412,1,20
15545412,2,19
15545416,1,99
15545469,1,19
15545469,2,19
15545471,1,99
15545471,2,19
15545472,1,1
15545472,2,20
15545473,1,1
15545473,2,98
15545473,3,19
15545473,4,19
15545473,5,19
15545597,1,1
15545597,2,98
15545707,1,99
15545707,2,19
15545716,1,19
15545716,2,20
15545717,1,19
15545717,2,19
15545721,1,19
15545721,2,98
15545769,1,19
15545769,2,98
15545812,1,1
15545812,2,1
15545815,1,23
15545815,2,1
15545815,2,23
15545815,3,1
15545821,1,99
15545821,2,19
